Name,Sequence Name,Length,Direction,Document Name,Type,Source
Putative CP CDS,Cruci_ETS_Han_JilinP_c227,1587,forward,Cruci_ETS_Han_JilinP_c227,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c230,1359,forward,Cruci_ETS_Han_JilinP_c230,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c234,1167,forward,Cruci_ETS_Han_JilinP_c234,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c236,1845,forward,Cruci_ETS_Han_JilinP_c236,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c259,1464,reverse,Cruci_ETS_Han_JilinP_c259,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c264,1296,reverse,Cruci_ETS_Han_JilinP_c264,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c275,1128,forward,Cruci_ETS_Han_JilinP_c275,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c278,1278,forward,Cruci_ETS_Han_JilinP_c278,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c284,1251,forward,Cruci_ETS_Han_JilinP_c284,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c289,1143,forward,Cruci_ETS_Han_JilinP_c289,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c315,837,forward,Cruci_ETS_Han_JilinP_c315,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c321,1536,reverse,Cruci_ETS_Han_JilinP_c321,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c326,1542,forward,Cruci_ETS_Han_JilinP_c326,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c331,1158,reverse,Cruci_ETS_Han_JilinP_c331,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c343,1569,forward,Cruci_ETS_Han_JilinP_c343,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c346,1452,reverse,Cruci_ETS_Han_JilinP_c346,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c353,1785,forward,Cruci_ETS_Han_JilinP_c353,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c369,1587,forward,Cruci_ETS_Han_JilinP_c369,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c372,1635,reverse,Cruci_ETS_Han_JilinP_c372,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c398,1494,reverse,Cruci_ETS_Han_JilinP_c398,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c402,1422,forward,Cruci_ETS_Han_JilinP_c402,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c417,1266,forward,Cruci_ETS_Han_JilinP_c417,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c427,1608,forward,Cruci_ETS_Han_JilinP_c427,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c433,1677,reverse,Cruci_ETS_Han_JilinP_c433,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c493,1425,reverse,Cruci_ETS_Han_JilinP_c493,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c516,1527,forward,Cruci_ETS_Han_JilinP_c516,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c525,1314,reverse,Cruci_ETS_Han_JilinP_c525,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c607,1641,reverse,Cruci_ETS_Han_JilinP_c607,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c757,2055,forward,Cruci_ETS_Han_JilinP_c757,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c802,1527,forward,Cruci_ETS_Han_JilinP_c802,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1020,1875,forward,Cruci_ETS_Han_JilinP_c1020,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1051,1449,forward,Cruci_ETS_Han_JilinP_c1051,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1062,1629,forward,Cruci_ETS_Han_JilinP_c1062,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1111,1761,forward,Cruci_ETS_Han_JilinP_c1111,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1141,1893,reverse,Cruci_ETS_Han_JilinP_c1141,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1151,1329,forward,Cruci_ETS_Han_JilinP_c1151,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1162,1482,reverse,Cruci_ETS_Han_JilinP_c1162,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1172,1593,forward,Cruci_ETS_Han_JilinP_c1172,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1189,1524,forward,Cruci_ETS_Han_JilinP_c1189,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1190,1599,reverse,Cruci_ETS_Han_JilinP_c1190,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1203,1338,forward,Cruci_ETS_Han_JilinP_c1203,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1233,1362,reverse,Cruci_ETS_Han_JilinP_c1233,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1242,1242,reverse,Cruci_ETS_Han_JilinP_c1242,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1246,1467,forward,Cruci_ETS_Han_JilinP_c1246,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1263,1551,forward,Cruci_ETS_Han_JilinP_c1263,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1264,1419,forward,Cruci_ETS_Han_JilinP_c1264,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1277,1896,forward,Cruci_ETS_Han_JilinP_c1277,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1298,1440,forward,Cruci_ETS_Han_JilinP_c1298,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1306,1188,reverse,Cruci_ETS_Han_JilinP_c1306,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1333,1848,reverse,Cruci_ETS_Han_JilinP_c1333,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1336,1512,reverse,Cruci_ETS_Han_JilinP_c1336,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1352,1533,reverse,Cruci_ETS_Han_JilinP_c1352,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1378,1326,reverse,Cruci_ETS_Han_JilinP_c1378,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1416,1407,reverse,Cruci_ETS_Han_JilinP_c1416,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1422,1446,forward,Cruci_ETS_Han_JilinP_c1422,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1433,1773,forward,Cruci_ETS_Han_JilinP_c1433,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1444,1761,forward,Cruci_ETS_Han_JilinP_c1444,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1454,1356,forward,Cruci_ETS_Han_JilinP_c1454,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1455,1479,forward,Cruci_ETS_Han_JilinP_c1455,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1468,1809,forward,Cruci_ETS_Han_JilinP_c1468,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1486,1542,forward,Cruci_ETS_Han_JilinP_c1486,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1488,1416,forward,Cruci_ETS_Han_JilinP_c1488,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1492,1347,forward,Cruci_ETS_Han_JilinP_c1492,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1522,1578,forward,Cruci_ETS_Han_JilinP_c1522,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1525,1395,forward,Cruci_ETS_Han_JilinP_c1525,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1531,1434,reverse,Cruci_ETS_Han_JilinP_c1531,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1566,1350,forward,Cruci_ETS_Han_JilinP_c1566,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1573,1329,forward,Cruci_ETS_Han_JilinP_c1573,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1580,1383,reverse,Cruci_ETS_Han_JilinP_c1580,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1594,1374,forward,Cruci_ETS_Han_JilinP_c1594,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1606,1308,forward,Cruci_ETS_Han_JilinP_c1606,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1616,1482,reverse,Cruci_ETS_Han_JilinP_c1616,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1618,1290,forward,Cruci_ETS_Han_JilinP_c1618,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1622,1374,reverse,Cruci_ETS_Han_JilinP_c1622,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1649,1440,reverse,Cruci_ETS_Han_JilinP_c1649,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1655,1356,forward,Cruci_ETS_Han_JilinP_c1655,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1735,1311,forward,Cruci_ETS_Han_JilinP_c1735,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1754,1458,reverse,Cruci_ETS_Han_JilinP_c1754,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1833,1434,forward,Cruci_ETS_Han_JilinP_c1833,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1905,1311,reverse,Cruci_ETS_Han_JilinP_c1905,CDS,
Putative CP CDS,Cruci_ETS_Han_JilinP_c1909,1311,reverse,Cruci_ETS_Han_JilinP_c1909,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c167,735,forward,Cruci_ETS_Han_Shandong_c167,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c185,1653,reverse,Cruci_ETS_Han_Shandong_c185,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c211,1323,forward,Cruci_ETS_Han_Shandong_c211,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c217,1653,forward,Cruci_ETS_Han_Shandong_c217,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c272,1308,reverse,Cruci_ETS_Han_Shandong_c272,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c279,1305,forward,Cruci_ETS_Han_Shandong_c279,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c294,1755,forward,Cruci_ETS_Han_Shandong_c294,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c298,1452,forward,Cruci_ETS_Han_Shandong_c298,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c305,1929,forward,Cruci_ETS_Han_Shandong_c305,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c415,1743,forward,Cruci_ETS_Han_Shandong_c415,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c425,1242,forward,Cruci_ETS_Han_Shandong_c425,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c445,1245,forward,Cruci_ETS_Han_Shandong_c445,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c479,1797,forward,Cruci_ETS_Han_Shandong_c479,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c501,1662,forward,Cruci_ETS_Han_Shandong_c501,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c563,1422,reverse,Cruci_ETS_Han_Shandong_c563,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c565,1422,forward,Cruci_ETS_Han_Shandong_c565,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c579,1338,forward,Cruci_ETS_Han_Shandong_c579,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c596,1725,forward,Cruci_ETS_Han_Shandong_c596,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c611,1788,reverse,Cruci_ETS_Han_Shandong_c611,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c660,1689,reverse,Cruci_ETS_Han_Shandong_c660,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c665,1821,forward,Cruci_ETS_Han_Shandong_c665,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c676,1746,reverse,Cruci_ETS_Han_Shandong_c676,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c700,1440,forward,Cruci_ETS_Han_Shandong_c700,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c705,1311,reverse,Cruci_ETS_Han_Shandong_c705,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c718,1479,reverse,Cruci_ETS_Han_Shandong_c718,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c730,1401,forward,Cruci_ETS_Han_Shandong_c730,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c732,1467,forward,Cruci_ETS_Han_Shandong_c732,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c739,1419,forward,Cruci_ETS_Han_Shandong_c739,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c762,1350,reverse,Cruci_ETS_Han_Shandong_c762,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c808,1539,forward,Cruci_ETS_Han_Shandong_c808,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c869,1329,reverse,Cruci_ETS_Han_Shandong_c869,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c876,1377,forward,Cruci_ETS_Han_Shandong_c876,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c889,1380,forward,Cruci_ETS_Han_Shandong_c889,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c899,1434,forward,Cruci_ETS_Han_Shandong_c899,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c901,1359,forward,Cruci_ETS_Han_Shandong_c901,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c956,1308,forward,Cruci_ETS_Han_Shandong_c956,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c970,1371,forward,Cruci_ETS_Han_Shandong_c970,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c992,1335,forward,Cruci_ETS_Han_Shandong_c992,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c1075,1308,forward,Cruci_ETS_Han_Shandong_c1075,CDS,
Putative CP CDS,Cruci_ETS_Han_Shandong_c1588,719,forward,Cruci_ETS_Han_Shandong_c1588,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone108_c108,1368,reverse,Cruci_ETS_Yu_ecotone108_c108,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone108_c161,1110,reverse,Cruci_ETS_Yu_ecotone108_c161,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone108_c166,1410,forward,Cruci_ETS_Yu_ecotone108_c166,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone108_c271,1422,reverse,Cruci_ETS_Yu_ecotone108_c271,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone108_c361,1326,forward,Cruci_ETS_Yu_ecotone108_c361,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c81,1821,forward,Cruci_ETS_Yu_ecotone109_c81,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c202,1737,forward,Cruci_ETS_Yu_ecotone109_c202,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c209,1311,forward,Cruci_ETS_Yu_ecotone109_c209,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c247,1386,reverse,Cruci_ETS_Yu_ecotone109_c247,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c305,1278,forward,Cruci_ETS_Yu_ecotone109_c305,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c322,1320,forward,Cruci_ETS_Yu_ecotone109_c322,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c332,1326,reverse,Cruci_ETS_Yu_ecotone109_c332,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c384,1380,forward,Cruci_ETS_Yu_ecotone109_c384,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone109_c435,1383,forward,Cruci_ETS_Yu_ecotone109_c435,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c39,1059,reverse,Cruci_ETS_Yu_ecotone539_c39,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c59,1416,reverse,Cruci_ETS_Yu_ecotone539_c59,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c68,1233,reverse,Cruci_ETS_Yu_ecotone539_c68,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c76,1629,forward,Cruci_ETS_Yu_ecotone539_c76,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c104,1350,reverse,Cruci_ETS_Yu_ecotone539_c104,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c110,1359,reverse,Cruci_ETS_Yu_ecotone539_c110,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c111,1296,forward,Cruci_ETS_Yu_ecotone539_c111,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c113,1407,reverse,Cruci_ETS_Yu_ecotone539_c113,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c155,1326,forward,Cruci_ETS_Yu_ecotone539_c155,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c157,1371,forward,Cruci_ETS_Yu_ecotone539_c157,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c159,1320,reverse,Cruci_ETS_Yu_ecotone539_c159,CDS,
Putative CP CDS,Cruci_ETS_Yu_ecotone539_c174,1383,reverse,Cruci_ETS_Yu_ecotone539_c174,CDS,
Putative CP CDS,Cruci_HMF_Wu1_Bat2063933_c14076,579,reverse,Cruci_HMF_Wu1_Bat2063933_c14076,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c281,1248,forward,Cruci_NW_Brin_10A_c281,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c395,1524,reverse,Cruci_NW_Brin_10A_c395,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c429,1272,forward,Cruci_NW_Brin_10A_c429,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c430,1401,reverse,Cruci_NW_Brin_10A_c430,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c432,1437,forward,Cruci_NW_Brin_10A_c432,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c453,1407,forward,Cruci_NW_Brin_10A_c453,CDS,
Putative CP CDS,Cruci_NW_Brin_10A_c697,1326,forward,Cruci_NW_Brin_10A_c697,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c118,1524,forward,Cruci_NW_Brin_10B_c118,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c131,1209,forward,Cruci_NW_Brin_10B_c131,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c133,1647,forward,Cruci_NW_Brin_10B_c133,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c249,1545,forward,Cruci_NW_Brin_10B_c249,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c334,1605,forward,Cruci_NW_Brin_10B_c334,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c336,1683,reverse,Cruci_NW_Brin_10B_c336,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c337,1533,forward,Cruci_NW_Brin_10B_c337,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c338,1428,forward,Cruci_NW_Brin_10B_c338,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c367,1284,forward,Cruci_NW_Brin_10B_c367,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c372,1389,reverse,Cruci_NW_Brin_10B_c372,CDS,
Putative CP CDS,Cruci_NW_Brin_10B_c379,1374,forward,Cruci_NW_Brin_10B_c379,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c243,1896,forward,Cruci_NW_Brin_10C_c243,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c265,1287,forward,Cruci_NW_Brin_10C_c265,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c475,1506,forward,Cruci_NW_Brin_10C_c475,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c495,1365,forward,Cruci_NW_Brin_10C_c495,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c545,1293,reverse,Cruci_NW_Brin_10C_c545,CDS,
Putative CP CDS,Cruci_NW_Brin_10C_c656,1350,forward,Cruci_NW_Brin_10C_c656,CDS,
Putative CP CDS,Cruci_NW_Brin_100A_c238,1239,forward,Cruci_NW_Brin_100A_c238,CDS,
Putative CP CDS,Cruci_NW_Brin_100A_c267,1287,forward,Cruci_NW_Brin_100A_c267,CDS,
Putative CP CDS,Cruci_NW_Brin_100A_c447,1368,forward,Cruci_NW_Brin_100A_c447,CDS,
Putative CP CDS,Cruci_NW_Brin_100A_c546,1356,forward,Cruci_NW_Brin_100A_c546,CDS,
Putative CP CDS,Cruci_NW_Brin_100B_c317,1605,reverse,Cruci_NW_Brin_100B_c317,CDS,
Putative CP CDS,Cruci_NW_Brin_100B_c359,1533,reverse,Cruci_NW_Brin_100B_c359,CDS,
Putative CP CDS,Cruci_NW_Brin_100C_c253,1287,reverse,Cruci_NW_Brin_100C_c253,CDS,
Putative CP CDS,Cruci_NW_Brin_100C_c465,1629,reverse,Cruci_NW_Brin_100C_c465,CDS,
Putative CP CDS,Cruci_NW_Brin_100C_c604,1425,reverse,Cruci_NW_Brin_100C_c604,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c139,1065,forward,Cruci_NW_Brin_undilA_c139,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c212,1545,reverse,Cruci_NW_Brin_undilA_c212,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c432,1389,forward,Cruci_NW_Brin_undilA_c432,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c441,1533,reverse,Cruci_NW_Brin_undilA_c441,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c485,1602,reverse,Cruci_NW_Brin_undilA_c485,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c523,1629,reverse,Cruci_NW_Brin_undilA_c523,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c524,1314,reverse,Cruci_NW_Brin_undilA_c524,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c531,1293,forward,Cruci_NW_Brin_undilA_c531,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c549,1374,forward,Cruci_NW_Brin_undilA_c549,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c559,1512,reverse,Cruci_NW_Brin_undilA_c559,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c612,1320,reverse,Cruci_NW_Brin_undilA_c612,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c659,1458,reverse,Cruci_NW_Brin_undilA_c659,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c692,1380,forward,Cruci_NW_Brin_undilA_c692,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c693,1383,reverse,Cruci_NW_Brin_undilA_c693,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c740,1314,reverse,Cruci_NW_Brin_undilA_c740,CDS,
Putative CP CDS,Cruci_NW_Brin_undilA_c822,1326,reverse,Cruci_NW_Brin_undilA_c822,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c142,1191,forward,Cruci_NW_Brin_undilB_c142,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c209,1560,reverse,Cruci_NW_Brin_undilB_c209,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c252,1248,forward,Cruci_NW_Brin_undilB_c252,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c330,1500,forward,Cruci_NW_Brin_undilB_c330,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c398,1698,forward,Cruci_NW_Brin_undilB_c398,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c467,1479,reverse,Cruci_NW_Brin_undilB_c467,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c473,1362,forward,Cruci_NW_Brin_undilB_c473,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c505,1293,reverse,Cruci_NW_Brin_undilB_c505,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c531,1326,forward,Cruci_NW_Brin_undilB_c531,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c602,1455,forward,Cruci_NW_Brin_undilB_c602,CDS,
Putative CP CDS,Cruci_NW_Brin_undilB_c623,1269,reverse,Cruci_NW_Brin_undilB_c623,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c138,1191,reverse,Cruci_NW_Brin_undilC_c138,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c290,1533,forward,Cruci_NW_Brin_undilC_c290,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c436,1437,forward,Cruci_NW_Brin_undilC_c436,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c438,1530,forward,Cruci_NW_Brin_undilC_c438,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c444,1461,reverse,Cruci_NW_Brin_undilC_c444,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c447,1479,forward,Cruci_NW_Brin_undilC_c447,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c475,1383,reverse,Cruci_NW_Brin_undilC_c475,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c512,1422,forward,Cruci_NW_Brin_undilC_c512,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c538,1359,forward,Cruci_NW_Brin_undilC_c538,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c548,1605,reverse,Cruci_NW_Brin_undilC_c548,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c599,1455,forward,Cruci_NW_Brin_undilC_c599,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c639,1431,reverse,Cruci_NW_Brin_undilC_c639,CDS,
Putative CP CDS,Cruci_NW_Brin_undilC_c683,1314,forward,Cruci_NW_Brin_undilC_c683,CDS,
Putative CP 3,Cruci_EAF_Colo_spring_c82,1014,forward,Cruci_EAF_Colo_spring_c82,CDS,
Putative CP 2,Cruci_EAF_Carc_IR2_c6,1116,forward,Cruci_EAF_Carc_IR2_c6,CDS,
Putative CP 2,Cruci_EAF_Colo_spring_c82,1014,forward,Cruci_EAF_Colo_spring_c82,CDS,
Putative CP 1,Cruci_EAF_Carc_IR2_c6,1191,forward,Cruci_EAF_Carc_IR2_c6,CDS,
Putative CP 1,Cruci_EAF_Colo_spring_c82,1182,forward,Cruci_EAF_Colo_spring_c82,CDS,
Putative CP (no Stop on time),Cruci_ETS_Han_JilinM_c5,1005,forward,Cruci_ETS_Han_JilinM_c5,CDS,
Putative CP,Cruci_NW_Brin_100B_c95,1446,reverse,Cruci_NW_Brin_100B_c95,CDS,
Putative CP,Cruci_NW_Brin_100C_c98,1446,reverse,Cruci_NW_Brin_100C_c98,CDS,
Putative BLAST Rep CDS (Intron),Cruci_EAF_Carc_IR2_c1026,858,reverse,Cruci_EAF_Carc_IR2_c1026,CDS,
Putative BLAST Rep CDS (Intron),Cruci_EAF_Carc_SvL2_c39,954,forward,Cruci_EAF_Carc_SvL2_c39,CDS,
